Instant,Hour,Normalised,Holiday_0,Holiday_1,Holiday_2,Holiday_3,Holiday_4
1698,17,68,1,0,0,0,0
1699,18,53,1,0,0,0,0
1700,19,39,1,0,0,0,0
1701,20,16,1,0,0,0,0
1702,21,1,1,0,0,0,0
1703,22,1,1,0,0,0,0
1704,23,1,1,0,0,0,0
1705,0,1,1,0,0,0,0
1706,1,1,1,0,0,0,0
1707,2,1,1,0,0,0,0
1708,3,1,1,0,0,0,0
1709,4,1,1,0,0,0,0
1710,5,1,1,0,0,0,0
1711,6,16,1,0,0,0,0
1712,7,25,1,0,0,0,0
1713,8,81,1,0,0,0,0
1714,9,83,1,0,0,0,0
1715,10,100,1,0,0,0,0
1716,11,100,1,0,0,0,0
1717,12,100,1,0,0,0,0
1718,13,100,1,0,0,0,0
1719,14,100,1,0,0,0,0
1720,15,96,1,0,0,0,0
1721,16,91,1,0,0,0,0
1722,17,81,1,0,0,0,0
1723,18,67,1,0,0,0,0
1724,19,44,1,0,0,0,0
1725,20,35,1,0,0,0,0
1726,21,25,1,0,0,0,0
1727,22,6,1,0,0,0,0
1728,23,1,1,0,0,0,0
1729,0,1,0,1,0,0,0
1730,1,1,0,1,0,0,0
1731,2,1,0,1,0,0,0
1732,3,1,0,1,0,0,0
1733,4,1,0,1,0,0,0
1734,5,1,0,1,0,0,0
1735,6,11,0,1,0,0,0
1736,7,16,0,1,0,0,0
1737,8,35,0,1,0,0,0
1738,9,44,0,1,0,0,0
1739,10,44,0,1,0,0,0
1740,11,44,0,1,0,0,0
1741,12,44,0,1,0,0,0
1742,13,44,0,1,0,0,0
1743,14,16,0,1,0,0,0
1744,15,8,0,1,0,0,0
1745,16,7,0,1,0,0,0
1746,17,1,0,1,0,0,0
1747,18,1,0,1,0,0,0
1748,19,1,0,1,0,0,0
1749,20,1,0,1,0,0,0
1750,21,1,0,1,0,0,0
1751,22,1,0,1,0,0,0
1752,23,1,0,1,0,0,0
1753,0,1,0,1,0,0,0
1754,1,1,0,1,0,0,0
1755,2,1,0,1,0,0,0
1756,3,1,0,1,0,0,0
1757,4,1,0,1,0,0,0
1758,5,1,0,1,0,0,0
1759,6,11,0,1,0,0,0
1760,7,16,0,1,0,0,0
1761,8,25,0,1,0,0,0
1762,9,35,0,1,0,0,0
1763,10,39,0,1,0,0,0
1764,11,39,0,1,0,0,0
1765,12,39,0,1,0,0,0
1766,13,39,0,1,0,0,0
1767,14,11,0,1,0,0,0
1768,15,2,0,1,0,0,0
1769,16,2,0,1,0,0,0
1770,17,2,0,1,0,0,0
1771,18,2,0,1,0,0,0
1772,19,2,0,1,0,0,0
1773,20,2,0,1,0,0,0
1774,21,2,0,1,0,0,0
1775,22,2,0,1,0,0,0
1776,23,2,0,1,0,0,0
1777,0,2,0,1,0,0,0
1778,1,2,0,1,0,0,0
1779,2,2,0,1,0,0,0
1780,3,2,0,1,0,0,0
1781,4,2,0,1,0,0,0
1782,5,2,0,1,0,0,0
1783,6,7,0,1,0,0,0
1784,7,7,0,1,0,0,0
1785,8,7,0,1,0,0,0
1786,9,7,0,1,0,0,0
1787,10,7,0,1,0,0,0
1788,11,7,0,1,0,0,0
1789,12,7,0,1,0,0,0
1790,13,7,0,1,0,0,0
1791,14,7,0,1,0,0,0
1792,15,3,0,1,0,0,0
1793,16,3,0,1,0,0,0
1794,17,2,0,1,0,0,0
1795,18,1,0,1,0,0,0
1796,19,1,0,1,0,0,0
1797,20,1,0,1,0,0,0
1798,21,1,0,1,0,0,0
1799,22,1,0,1,0,0,0
1800,23,1,0,1,0,0,0
1801,0,1,0,1,0,0,0
1802,1,1,0,1,0,0,0
1803,2,1,0,1,0,0,0
1804,3,1,0,1,0,0,0
1805,4,1,0,1,0,0,0
1806,5,1,0,1,0,0,0
1807,6,6,0,1,0,0,0
1808,7,6,0,1,0,0,0
1809,8,6,0,1,0,0,0
1810,9,6,0,1,0,0,0
1811,10,16,0,1,0,0,0
1812,11,16,0,1,0,0,0
1813,12,16,0,1,0,0,0
1814,13,16,0,1,0,0,0
1815,14,16,0,1,0,0,0
1816,15,11,0,1,0,0,0
1817,16,2,0,1,0,0,0
1818,17,2,0,1,0,0,0
1819,18,2,0,1,0,0,0
1820,19,2,0,1,0,0,0
1821,20,2,0,1,0,0,0
1822,21,2,0,1,0,0,0
1823,22,2,0,1,0,0,0
1824,23,2,0,1,0,0,0
1825,0,2,1,0,0,0,0
1826,1,2,1,0,0,0,0
1827,2,2,1,0,0,0,0
1828,3,2,1,0,0,0,0
1829,4,2,1,0,0,0,0
1830,5,2,1,0,0,0,0
1831,6,18,1,0,0,0,0
1832,7,35,1,0,0,0,0
1833,8,69,1,0,0,0,0
1834,9,81,1,0,0,0,0
1835,10,100,1,0,0,0,0
1836,11,100,1,0,0,0,0
1837,12,100,1,0,0,0,0
1838,13,100,1,0,0,0,0
1839,14,100,1,0,0,0,0
1840,15,98,1,0,0,0,0
1841,16,91,1,0,0,0,0
1842,17,68,1,0,0,0,0
1843,18,53,1,0,0,0,0
1844,19,39,1,0,0,0,0
1845,20,16,1,0,0,0,0
1846,21,1,1,0,0,0,0
1847,22,1,1,0,0,0,0
1848,23,1,1,0,0,0,0
1849,0,1,1,0,0,0,0
1850,1,1,1,0,0,0,0
1851,2,1,1,0,0,0,0
1852,3,1,1,0,0,0,0
1853,4,1,1,0,0,0,0
1854,5,1,1,0,0,0,0
1855,6,16,1,0,0,0,0
1856,7,25,1,0,0,0,0
1857,8,81,1,0,0,0,0
1858,9,83,1,0,0,0,0
1859,10,100,1,0,0,0,0
1860,11,100,1,0,0,0,0
1861,12,100,1,0,0,0,0
1862,13,100,1,0,0,0,0
1863,14,100,1,0,0,0,0
1864,15,97,1,0,0,0,0
1865,16,94,1,0,0,0,0
1866,17,91,1,0,0,0,0
1867,18,76,1,0,0,0,0
1868,19,63,1,0,0,0,0
1869,20,44,1,0,0,0,0
1870,21,14,1,0,0,0,0
1871,22,3,1,0,0,0,0
1872,23,3,1,0,0,0,0
1873,1,3,1,0,0,0,0
1874,2,3,1,0,0,0,0
1875,3,3,1,0,0,0,0
1876,4,3,1,0,0,0,0
1877,5,3,1,0,0,0,0
1878,6,3,1,0,0,0,0
1879,7,25,1,0,0,0,0
1880,8,44,1,0,0,0,0
1881,9,72,1,0,0,0,0
1882,10,91,1,0,0,0,0
1883,11,93,1,0,0,0,0
1884,12,100,1,0,0,0,0
1885,13,100,1,0,0,0,0
1886,14,100,1,0,0,0,0
1887,15,100,1,0,0,0,0
1888,16,100,1,0,0,0,0
1889,17,96,1,0,0,0,0
1890,18,91,1,0,0,0,0
1891,19,72,1,0,0,0,0
1892,20,44,1,0,0,0,0
1893,21,31,1,0,0,0,0
1894,22,16,1,0,0,0,0
1895,23,2,1,0,0,0,0
1896,0,2,1,0,0,0,0
1897,1,2,1,0,0,0,0
1898,2,2,1,0,0,0,0
1899,3,2,1,0,0,0,0
1900,4,2,1,0,0,0,0
1901,5,2,1,0,0,0,0
1902,6,2,1,0,0,0,0
1903,7,11,1,0,0,0,0
1904,8,16,1,0,0,0,0
1905,9,35,1,0,0,0,0
1906,10,44,1,0,0,0,0
1907,11,44,1,0,0,0,0
1908,12,44,1,0,0,0,0
1909,13,44,1,0,0,0,0
1910,14,44,1,0,0,0,0
1911,15,44,1,0,0,0,0
1912,16,44,1,0,0,0,0
1913,17,30,1,0,0,0,0
1914,18,25,1,0,0,0,0
1915,19,16,1,0,0,0,0
1916,20,3,1,0,0,0,0
1917,21,1,1,0,0,0,0
1918,22,1,1,0,0,0,0
1919,23,1,1,0,0,0,0
1920,0,1,0,1,0,0,0
1921,1,1,0,1,0,0,0
1922,2,1,0,1,0,0,0
1923,3,1,0,1,0,0,0
1924,4,1,0,1,0,0,0
1925,5,1,0,1,0,0,0
1926,6,1,0,1,0,0,0
1927,7,4,0,1,0,0,0
1928,8,16,0,1,0,0,0
1929,9,25,0,1,0,0,0
1930,10,35,0,1,0,0,0
1931,11,39,0,1,0,0,0
1932,12,39,0,1,0,0,0
1933,13,39,0,1,0,0,0
1934,14,30,0,1,0,0,0
1935,15,25,0,1,0,0,0
1936,16,25,0,1,0,0,0
1937,17,25,0,1,0,0,0
1938,18,21,0,1,0,0,0
1939,19,16,0,1,0,0,0
1940,20,1,0,1,0,0,0
1941,21,1,0,1,0,0,0
1942,22,1,0,1,0,0,0
1943,23,1,0,1,0,0,0
1944,0,1,0,1,0,0,0
1945,1,1,0,1,0,0,0
1946,2,1,0,1,0,0,0
1947,3,1,0,1,0,0,0
1948,4,1,0,1,0,0,0
1949,5,1,0,1,0,0,0
1950,6,4,0,1,0,0,0
1951,7,16,0,1,0,0,0
1952,8,25,0,1,0,0,0
1953,9,35,0,1,0,0,0
1954,10,39,0,1,0,0,0
1955,11,39,0,1,0,0,0
1956,12,39,0,1,0,0,0
1957,13,30,0,1,0,0,0
1958,14,25,0,1,0,0,0
1959,15,25,0,1,0,0,0
1960,16,25,0,1,0,0,0
1961,17,21,0,1,0,0,0
1962,18,16,0,1,0,0,0
1963,19,3,0,1,0,0,0
1964,20,3,0,1,0,0,0
1965,21,3,0,1,0,0,0
1966,22,3,0,1,0,0,0
1967,23,3,0,1,0,0,0
1968,0,3,0,0,0,1,0
1969,1,3,0,0,0,1,0
1970,2,3,0,0,0,1,0
1971,3,3,0,0,0,1,0
1972,4,3,0,0,0,1,0
1973,5,3,0,0,0,1,0
1974,6,16,0,0,0,1,0
1975,7,25,0,0,0,1,0
1976,8,74,0,0,0,1,0
1977,9,83,0,0,0,1,0
1978,10,100,0,0,0,1,0
1979,11,100,0,0,0,1,0
1980,12,100,0,0,0,1,0
1981,13,100,0,0,0,1,0
1982,14,100,0,0,0,1,0
1983,15,100,0,0,0,1,0
1984,16,100,0,0,0,1,0
1985,17,92,0,0,0,1,0
1986,18,74,0,0,0,1,0
1987,19,46,0,0,0,1,0
1988,20,35,0,0,0,1,0
1989,21,7,0,0,0,1,0
1990,22,6,0,0,0,1,0
1991,23,6,0,0,0,1,0
1992,0,6,0,0,0,1,0
1993,1,6,0,0,0,1,0
1994,2,6,0,0,0,1,0
1995,3,6,0,0,0,1,0
1996,4,6,0,0,0,1,0
1997,5,6,0,0,0,1,0
1998,6,16,0,0,0,1,0
1999,7,35,0,0,0,1,0
2000,8,75,0,0,0,1,0
2001,9,91,0,0,0,1,0
2002,10,100,0,0,0,1,0
2003,11,100,0,0,0,1,0
2004,12,100,0,0,0,1,0
2005,13,100,0,0,0,1,0
2006,14,100,0,0,0,1,0
2007,15,95,0,0,0,1,0
2008,16,91,0,0,0,1,0
2009,17,72,0,0,0,1,0
2010,18,28,0,0,0,1,0
2011,19,18,0,0,0,1,0
2012,20,11,0,0,0,1,0
2013,21,1,0,0,0,1,0
2014,22,1,0,0,0,1,0
2015,23,1,0,0,0,1,0
2016,0,1,0,0,0,1,0
2017,1,1,0,0,0,1,0
2018,2,1,0,0,0,1,0
2019,3,1,0,0,0,1,0
2020,4,1,0,0,0,1,0
2021,5,1,0,0,0,1,0
2022,6,25,0,0,0,1,0
2023,7,91,0,0,0,1,0
2024,8,92,0,0,0,1,0
2025,9,100,0,0,0,1,0
2026,10,100,0,0,0,1,0
2027,11,100,0,0,0,1,0
2028,12,100,0,0,0,1,0
2029,13,100,0,0,0,1,0
2030,14,100,0,0,0,1,0
2031,15,95,0,0,0,1,0
2032,16,91,0,0,0,1,0
2033,17,81,0,0,0,1,0
2034,18,63,0,0,0,1,0
2035,19,25,0,0,0,1,0
2036,20,12,0,0,0,1,0
2037,21,1,0,0,0,1,0
2038,22,1,0,0,0,1,0
2039,23,1,0,0,0,1,0
2040,0,1,0,0,0,1,0
2041,1,1,0,0,0,1,0
2042,2,1,0,0,0,1,0
2043,3,1,0,0,0,1,0
2044,4,1,0,0,0,1,0
2045,5,16,0,0,0,1,0
2046,6,25,0,0,0,1,0
2047,7,81,0,0,0,1,0
2048,8,83,0,0,0,1,0
2049,9,100,0,0,0,1,0
2050,10,100,0,0,0,1,0
2051,11,100,0,0,0,1,0
2052,12,100,0,0,0,1,0
2053,13,100,0,0,0,1,0
2054,14,97,0,0,0,1,0
2055,15,94,0,0,0,1,0
2056,16,91,0,0,0,1,0
2057,17,76,0,0,0,1,0
2058,18,63,0,0,0,1,0
2059,19,44,0,0,0,1,0
2060,20,14,0,0,0,1,0
2061,21,3,0,0,0,1,0
2062,22,3,0,0,0,1,0
2063,23,3,0,0,0,1,0
2064,0,3,0,0,0,1,0
2065,1,3,0,0,0,1,0
2066,2,3,0,0,0,1,0
2067,3,3,0,0,0,1,0
2068,4,3,0,0,0,1,0
2069,5,25,0,0,0,1,0
2070,6,44,0,0,0,1,0
2071,7,72,0,0,0,1,0
2072,8,91,0,0,0,1,0
2073,9,93,0,0,0,1,0
2074,10,100,0,0,0,1,0
2075,11,100,0,0,0,1,0
2076,12,100,0,0,0,1,0
2077,13,100,0,0,0,1,0
2078,14,100,0,0,0,1,0
2079,15,96,0,0,0,1,0
2080,16,91,0,0,0,1,0
2081,17,72,0,0,0,1,0
2082,18,72,0,0,0,1,0
2083,19,31,0,0,0,1,0
2084,20,16,0,0,0,1,0
2085,21,2,0,0,0,1,0
2086,22,2,0,0,0,1,0
2087,23,2,0,0,0,1,0
2088,0,2,0,0,0,1,0
2089,1,2,0,0,0,1,0
2090,2,2,0,0,0,1,0
2091,3,2,0,0,0,1,0
2092,4,2,0,0,0,1,0
2093,5,2,0,0,0,1,0
2094,6,11,0,0,0,1,0
2095,7,16,0,0,0,1,0
2096,8,35,0,0,0,1,0
2097,9,44,0,0,0,1,0
2098,10,44,0,0,0,1,0
2099,11,44,0,0,0,1,0
2100,12,44,0,0,0,1,0
2101,13,44,0,0,0,1,0
2102,14,44,0,0,0,1,0
2103,15,44,0,0,0,1,0
2104,16,30,0,0,0,1,0
2105,17,25,0,0,0,1,0
2106,18,16,0,0,0,1,0
2107,19,3,0,0,0,1,0
2108,20,0,0,0,0,1,0
2109,21,0,0,0,0,1,0
2110,22,0,0,0,0,1,0
2111,23,0,0,0,0,1,0
2112,0,2,0,0,0,1,0
2113,1,2,0,0,0,1,0
2114,2,2,0,0,0,1,0
2115,3,2,0,0,0,1,0
2116,4,2,0,0,0,1,0
2117,5,2,0,0,0,1,0
2118,6,7,0,0,0,1,0
2119,7,7,0,0,0,1,0
2120,8,7,0,0,0,1,0
2121,9,7,0,0,0,1,0
2122,10,7,0,0,0,1,0
2123,11,7,0,0,0,1,0
2124,12,7,0,0,0,1,0
2125,13,7,0,0,0,1,0
2126,14,7,0,0,0,1,0
2127,15,3,0,0,0,1,0
2128,16,3,0,0,0,1,0
2129,17,2,0,0,0,1,0
2130,18,1,0,0,0,1,0
2131,19,1,0,0,0,1,0
2132,20,1,0,0,0,1,0
2133,21,1,0,0,0,1,0
2134,22,1,0,0,0,1,0
2135,23,1,0,0,0,1,0
2136,0,1,0,1,0,0,0
2137,1,1,0,1,0,0,0
2138,2,1,0,1,0,0,0
2139,3,1,0,1,0,0,0
2140,4,1,0,1,0,0,0
2141,5,1,0,1,0,0,0
2142,6,16,0,1,0,0,0
2143,7,25,0,1,0,0,0
2144,8,39,0,1,0,0,0
2145,9,39,0,1,0,0,0
2146,10,39,0,1,0,0,0
2147,11,39,0,1,0,0,0
2148,12,39,0,1,0,0,0
2149,13,39,0,1,0,0,0
2150,14,35,0,1,0,0,0
2151,15,30,0,1,0,0,0
2152,16,30,0,1,0,0,0
2153,17,30,0,1,0,0,0
2154,18,30,0,1,0,0,0
2155,19,30,0,1,0,0,0
2156,20,30,0,1,0,0,0
2157,21,23,0,1,0,0,0
2158,22,11,0,1,0,0,0
2159,23,1,0,1,0,0,0
2160,0,1,0,0,0,1,0
2161,1,1,0,0,0,1,0
2162,2,1,0,0,0,1,0
2163,3,1,0,0,0,1,0
2164,4,1,0,0,0,1,0
2165,5,1,0,0,0,1,0
2166,6,16,0,0,0,1,0
2167,7,25,0,0,0,1,0
2168,8,77,0,0,0,1,0
2169,9,91,0,0,0,1,0
2170,10,100,0,0,0,1,0
2171,11,100,0,0,0,1,0
2172,12,100,0,0,0,1,0
2173,13,100,0,0,0,1,0
2174,14,100,0,0,0,1,0
2175,15,97,0,0,0,1,0
2176,16,93,0,0,0,1,0
2177,17,81,0,0,0,1,0
2178,18,47,0,0,0,1,0
2179,19,19,0,0,0,1,0
2180,20,8,0,0,0,1,0
2181,21,1,0,0,0,1,0
2182,22,1,0,0,0,1,0
2183,23,1,0,0,0,1,0
2184,0,1,0,0,0,1,0
2185,1,1,0,0,0,1,0
2186,2,1,0,0,0,1,0
2187,3,1,0,0,0,1,0
2188,4,1,0,0,0,1,0
2189,5,25,0,0,0,1,0
2190,6,91,0,0,0,1,0
2191,7,92,0,0,0,1,0
2192,8,100,0,0,0,1,0
2193,9,100,0,0,0,1,0
2194,10,100,0,0,0,1,0
2195,11,100,0,0,0,1,0
2196,12,100,0,0,0,1,0
2197,13,100,0,0,0,1,0
2198,14,95,0,0,0,1,0
2199,15,91,0,0,0,1,0
2200,16,81,0,0,0,1,0
2201,17,63,0,0,0,1,0
2202,18,25,0,0,0,1,0
2203,19,12,0,0,0,1,0
2204,20,1,0,0,0,1,0
2205,21,1,0,0,0,1,0
2206,22,1,0,0,0,1,0
2207,23,1,0,0,0,1,0
2208,0,1,0,0,0,1,0
2209,1,1,0,0,0,1,0
2210,2,1,0,0,0,1,0
2211,3,1,0,0,0,1,0
2212,4,16,0,0,0,1,0
2213,5,25,0,0,0,1,0
2214,6,81,0,0,0,1,0
2215,7,83,0,0,0,1,0
2216,8,100,0,0,0,1,0
2217,9,100,0,0,0,1,0
2218,10,100,0,0,0,1,0
2219,11,100,0,0,0,1,0
2220,12,100,0,0,0,1,0
2221,13,97,0,0,0,1,0
2222,14,94,0,0,0,1,0
2223,15,91,0,0,0,1,0
2224,16,76,0,0,0,1,0
2225,17,63,0,0,0,1,0
2226,18,21,0,0,0,1,0
2227,19,4,0,0,0,1,0
2228,20,1,0,0,0,1,0
2229,21,1,0,0,0,1,0
2230,22,1,0,0,0,1,0
2231,23,1,0,0,0,1,0
2232,0,1,0,0,0,1,0
2233,1,1,0,0,0,1,0
2234,2,1,0,0,0,1,0
2235,3,1,0,0,0,1,0
2236,4,1,0,0,0,1,0
2237,5,1,0,0,0,1,0
2238,6,10,0,0,0,1,0
2239,7,25,0,0,0,1,0
2240,8,44,0,0,0,1,0
2241,9,72,0,0,0,1,0
2242,10,91,0,0,0,1,0
2243,11,93,0,0,0,1,0
2244,12,100,0,0,0,1,0
2245,13,100,0,0,0,1,0
2246,14,100,0,0,0,1,0
2247,15,100,0,0,0,1,0
2248,16,100,0,0,0,1,0
2249,17,96,0,0,0,1,0
2250,18,91,0,0,0,1,0
2251,19,72,0,0,0,1,0
2252,20,44,0,0,0,1,0
2253,21,31,0,0,0,1,0
2254,22,16,0,0,0,1,0
2255,23,2,0,0,0,1,0
2256,0,2,0,0,0,1,0
2257,1,2,0,0,0,1,0
2258,2,2,0,0,0,1,0
2259,3,2,0,0,0,1,0
2260,4,2,0,0,0,1,0
2261,5,2,0,0,0,1,0
2262,6,2,0,0,0,1,0
2263,7,11,0,0,0,1,0
2264,8,16,0,0,0,1,0
2265,9,35,0,0,0,1,0
2266,10,44,0,0,0,1,0
2267,11,44,0,0,0,1,0
2268,12,44,0,0,0,1,0
2269,13,44,0,0,0,1,0
2270,14,44,0,0,0,1,0
2271,15,44,0,0,0,1,0
2272,16,44,0,0,0,1,0
2273,17,30,0,0,0,1,0
2274,18,25,0,0,0,1,0
2275,19,10,0,0,0,1,0
2276,20,5,0,0,0,1,0
2277,21,1,0,0,0,1,0
2278,22,1,0,0,0,1,0
2279,23,1,0,0,0,1,0
2280,0,1,0,0,0,1,0
2281,1,1,0,0,0,1,0
2282,2,1,0,0,0,1,0
2283,3,1,0,0,0,1,0
2284,4,1,0,0,0,1,0
2285,5,1,0,0,0,1,0
2286,6,4,0,0,0,1,0
2287,7,16,0,0,0,1,0
2288,8,25,0,0,0,1,0
2289,9,35,0,0,0,1,0
2290,10,39,0,0,0,1,0
2291,11,39,0,0,0,1,0
2292,12,39,0,0,0,1,0
2293,13,30,0,0,0,1,0
2294,14,25,0,0,0,1,0
2295,15,25,0,0,0,1,0
2296,16,25,0,0,0,1,0
2297,17,21,0,0,0,1,0
2298,18,16,0,0,0,1,0
2299,19,3,0,0,0,1,0
2300,20,3,0,0,0,1,0
2301,21,3,0,0,0,1,0
2302,22,3,0,0,0,1,0
2303,23,3,0,0,0,1,0
2304,0,3,0,0,0,0,1
2305,1,3,0,0,0,0,1
2306,2,3,0,0,0,0,1
2307,3,3,0,0,0,0,1
2308,4,3,0,0,0,0,1
2309,5,3,0,0,0,0,1
2310,6,16,0,0,0,0,1
2311,7,25,0,0,0,0,1
2312,8,74,0,0,0,0,1
2313,9,83,0,0,0,0,1
2314,10,100,0,0,0,0,1
2315,11,100,0,0,0,0,1
2316,12,100,0,0,0,0,1
2317,13,100,0,0,0,0,1
2318,14,100,0,0,0,0,1
2319,15,100,0,0,0,0,1
2320,16,100,0,0,0,0,1
2321,17,92,0,0,0,0,1
2322,18,74,0,0,0,0,1
2323,19,46,0,0,0,0,1
2324,20,35,0,0,0,0,1
2325,21,1,0,0,0,0,1
2326,22,1,0,0,0,0,1
2327,23,1,0,0,0,0,1
2328,0,1,0,0,0,0,1
2329,1,1,0,0,0,0,1
2330,2,1,0,0,0,0,1
2331,3,1,0,0,0,0,1
2332,4,1,0,0,0,0,1
2333,5,1,0,0,0,0,1
2334,6,21,0,0,0,0,1
2335,7,44,0,0,0,0,1
2336,8,75,0,0,0,0,1
2337,9,93,0,0,0,0,1
2338,10,100,0,0,0,0,1
2339,11,100,0,0,0,0,1
2340,12,100,0,0,0,0,1
2341,13,100,0,0,0,0,1
2342,14,100,0,0,0,0,1
2343,15,100,0,0,0,0,1
2344,16,98,0,0,0,0,1
2345,17,87,0,0,0,0,1
2346,18,63,0,0,0,0,1
2347,19,39,0,0,0,0,1
2348,20,27,0,0,0,0,1
2349,21,11,0,0,0,0,1
2350,22,2,0,0,0,0,1
2351,23,2,0,0,0,0,1
2352,0,2,0,0,0,0,1
2353,1,2,0,0,0,0,1
2354,2,2,0,0,0,0,1
2355,3,2,0,0,0,0,1
2356,4,2,0,0,0,0,1
2357,5,2,0,0,0,0,1
2358,6,18,0,0,0,0,1
2359,7,35,0,0,0,0,1
2360,8,69,0,0,0,0,1
2361,9,81,0,0,0,0,1
2362,10,100,0,0,0,0,1
2363,11,100,0,0,0,0,1
2364,12,100,0,0,0,0,1
2365,13,100,0,0,0,0,1
2366,14,100,0,0,0,0,1
2367,15,98,0,0,0,0,1
2368,16,91,0,0,0,0,1
2369,17,68,0,0,0,0,1
2370,18,53,0,0,0,0,1
2371,19,39,0,0,0,0,1
2372,20,16,0,0,0,0,1
2373,21,1,0,0,0,0,1
2374,22,1,0,0,0,0,1
2375,23,1,0,0,0,0,1
2376,0,1,0,0,0,0,1
2377,1,1,0,0,0,0,1
2378,2,1,0,0,0,0,1
2379,3,1,0,0,0,0,1
2380,4,1,0,0,0,0,1
2381,5,1,0,0,0,0,1
2382,6,16,0,0,0,0,1
2383,7,25,0,0,0,0,1
2384,8,81,0,0,0,0,1
2385,9,83,0,0,0,0,1
2386,10,100,0,0,0,0,1
2387,11,100,0,0,0,0,1
2388,12,100,0,0,0,0,1
2389,13,95,0,0,0,0,1
2390,14,94,0,0,0,0,1
2391,15,94,0,0,0,0,1
2392,16,94,0,0,0,0,1
2393,17,81,0,0,0,0,1
2394,18,67,0,0,0,0,1
2395,19,47,0,0,0,0,1
2396,20,35,0,0,0,0,1
2397,21,12,0,0,0,0,1
2398,22,2,0,0,0,0,1
2399,23,2,0,0,0,0,1
2400,0,2,0,0,0,0,1
2401,1,2,0,0,0,0,1
2402,2,2,0,0,0,0,1
2403,3,2,0,0,0,0,1
2404,4,2,0,0,0,0,1
2405,5,2,0,0,0,0,1
2406,6,25,0,0,0,0,1
2407,7,44,0,0,0,0,1
2408,8,72,0,0,0,0,1
2409,9,91,0,0,0,0,1
2410,10,93,0,0,0,0,1
2411,11,100,0,0,0,0,1
2412,12,100,0,0,0,0,1
2413,13,100,0,0,0,0,1
2414,14,100,0,0,0,0,1
2415,15,100,0,0,0,0,1
2416,16,96,0,0,0,0,1
2417,17,91,0,0,0,0,1
2418,18,72,0,0,0,0,1
2419,19,44,0,0,0,0,1
2420,20,31,0,0,0,0,1
2421,21,16,0,0,0,0,1
2422,22,2,0,0,0,0,1
2423,23,2,0,0,0,0,1
2424,0,2,0,0,0,0,1
2425,1,2,0,0,0,0,1
2426,2,2,0,0,0,0,1
2427,3,2,0,0,0,0,1
2428,4,2,0,0,0,0,1
2429,5,2,0,0,0,0,1
2430,6,11,0,0,0,0,1
2431,7,16,0,0,0,0,1
2432,8,35,0,0,0,0,1
2433,9,44,0,0,0,0,1
2434,10,44,0,0,0,0,1
2435,11,44,0,0,0,0,1
2436,12,44,0,0,0,0,1
2437,13,44,0,0,0,0,1
2438,14,44,0,0,0,0,1
2439,15,44,0,0,0,0,1
2440,16,30,0,0,0,0,1
2441,17,25,0,0,0,0,1
2442,18,16,0,0,0,0,1
2443,19,3,0,0,0,0,1
2444,20,1,0,0,0,0,1
2445,21,1,0,0,0,0,1
2446,22,1,0,0,0,0,1
2447,23,1,0,0,0,0,1
2448,0,1,0,0,0,0,1
2449,1,1,0,0,0,0,1
2450,2,1,0,0,0,0,1
2451,3,1,0,0,0,0,1
2452,4,1,0,0,0,0,1
2453,5,1,0,0,0,0,1
2454,6,4,0,0,0,0,1
2455,7,16,0,0,0,0,1
2456,8,25,0,0,0,0,1
2457,9,35,0,0,0,0,1
2458,10,39,0,0,0,0,1
2459,11,39,0,0,0,0,1
2460,12,39,0,0,0,0,1
2461,13,30,0,0,0,0,1
2462,14,25,0,0,0,0,1
2463,15,25,0,0,0,0,1
2464,16,25,0,0,0,0,1
2465,17,21,0,0,0,0,1
2466,18,16,0,0,0,0,1
2467,19,3,0,0,0,0,1
2468,20,3,0,0,0,0,1
2469,21,3,0,0,0,0,1
2470,22,3,0,0,0,0,1
2471,23,3,0,0,0,0,1
2472,0,3,0,0,0,0,1
2473,1,3,0,0,0,0,1
2474,2,3,0,0,0,0,1
2475,3,3,0,0,0,0,1
2476,4,3,0,0,0,0,1
2477,5,3,0,0,0,0,1
2478,6,25,0,0,0,0,1
2479,7,35,0,0,0,0,1
2480,8,74,0,0,0,0,1
2481,9,92,0,0,0,0,1
2482,10,100,0,0,0,0,1
2483,11,100,0,0,0,0,1
2484,12,100,0,0,0,0,1
2485,13,100,0,0,0,0,1
2486,14,100,0,0,0,0,1
2487,15,98,0,0,0,0,1
2488,16,96,0,0,0,0,1
2489,17,78,0,0,0,0,1
2490,18,44,0,0,0,0,1
2491,19,35,0,0,0,0,1
2492,20,13,0,0,0,0,1
2493,21,2,0,0,0,0,1
2494,22,2,0,0,0,0,1
2495,23,2,0,0,0,0,1
2496,0,2,0,0,0,0,1
2497,1,2,0,0,0,0,1
2498,2,2,0,0,0,0,1
2499,3,2,0,0,0,0,1
2500,4,2,0,0,0,0,1
2501,5,2,0,0,0,0,1
2502,6,13,0,0,0,0,1
2503,7,35,0,0,0,0,1
2504,8,74,0,0,0,0,1
2505,9,91,0,0,0,0,1
2506,10,100,0,0,0,0,1
2507,11,100,0,0,0,0,1
2508,12,100,0,0,0,0,1
2509,13,100,0,0,0,0,1
2510,14,100,0,0,0,0,1
2511,15,97,0,0,0,0,1
2512,16,95,0,0,0,0,1
2513,17,86,0,0,0,0,1
2514,18,74,0,0,0,0,1
2515,19,44,0,0,0,0,1
2516,20,25,0,0,0,0,1
2517,21,16,0,0,0,0,1
